Frame,Visibility,X,Y
30176,1,630,313
30177,1,625,321
30178,1,620,328
30179,1,618,333
30180,1,606,341
30181,1,612,340
30182,1,608,340
30183,1,615,331
30184,1,616,323
30185,1,620,315
30186,1,621,306
30187,1,621,296
30188,1,625,288
30189,1,628,280
30190,1,630,271
30191,1,631,263
30192,1,633,260
30193,1,635,253
30194,1,636,246
30195,1,645,236
30196,1,645,231
30197,1,646,225
30198,1,648,216
30199,1,650,213
30200,1,653,206
30201,1,655,200
30202,1,656,195
30203,1,658,190
30204,1,660,181
30205,1,661,178
30206,1,661,175
30207,1,663,170
30208,1,666,163
30209,1,668,163
30210,1,675,156
30211,1,675,151
30212,1,678,146
30213,1,680,140
30214,1,681,135
30215,1,681,130
30216,1,685,126
30217,1,686,121
30218,1,688,116
30219,1,690,113
30220,1,695,110
30221,1,696,108
30222,1,696,106
30223,1,698,106
30224,1,703,103
30225,1,703,101
30226,1,706,98
30227,1,711,96
30228,1,713,91
30229,1,713,91
30230,1,715,88
30231,1,716,86
30232,1,721,86
30233,1,723,83
30234,1,726,83
30235,1,728,83
30236,1,730,83
30237,1,731,83
30238,1,733,83
30239,1,736,83
30240,1,738,86
30241,1,740,85
30242,1,741,85
30243,1,748,85
30244,1,748,83
30245,1,750,85
30246,1,751,85
30247,1,755,88
30248,1,756,88
30249,1,760,91
30250,1,761,93
30251,1,761,96
30252,1,765,98
30253,1,766,100
30254,1,768,101
30255,1,773,103
30256,1,775,108
30257,1,775,111
30258,1,778,115
30259,1,780,118
30260,1,783,120
30261,1,786,125
30262,1,788,128
30263,1,791,135
30264,1,795,138
30265,1,796,143
30266,1,796,150
30267,1,801,153
30268,1,801,161
30269,1,805,166
30270,1,808,166
30271,1,811,173
30272,1,813,178
30273,1,815,188
30274,1,818,193
30275,1,820,200
30276,1,821,206
30277,1,825,212
30278,1,828,218
30279,1,831,226
30280,1,833,233
30281,1,836,241
30282,1,840,250
30283,1,843,260
30284,1,845,266
30285,1,848,271
30286,1,848,276
30287,1,848,285
30288,1,850,285
30289,1,850,287
30290,1,848,283
30291,1,846,276
30292,1,845,270
30293,1,841,261
30294,1,840,256
30295,1,836,245
30296,1,830,235
30297,1,828,226
30298,1,825,220
30299,1,823,215
30300,1,821,206
30301,1,816,200
30302,1,813,193
30303,1,813,181
30304,1,808,175
30305,1,803,168
30306,1,801,156
30307,1,796,155
30308,1,793,151
30309,1,791,145
30310,1,788,140
30311,1,783,135
30312,1,780,128
30313,1,778,125
30314,1,775,121
30315,1,770,118
30316,1,768,113
30317,1,766,108
30318,1,766,103
30319,1,761,100
30320,1,758,98
30321,1,753,93
30322,1,750,90
30323,1,748,88
30324,1,743,86
30325,1,741,85
30326,1,738,83
30327,1,736,83
30328,1,733,83
30329,1,730,83
30330,1,728,80
30331,0,0,0
30332,0,0,0
30333,0,0,0
30334,0,0,0
30335,0,0,0
30336,0,0,0
30337,0,0,0
30338,0,0,0
30339,0,0,0
30340,1,688,81
30341,1,688,80
30342,1,686,80
30343,1,685,81
30344,1,681,81
30345,1,678,85
30346,1,676,85
30347,1,675,88
30348,1,671,86
30349,1,670,88
30350,1,661,91
30351,1,660,95
30352,1,658,98
30353,1,655,101
30354,1,655,108
30355,1,651,108
30356,1,648,113
30357,1,646,116
30358,1,643,123
30359,1,643,128
30360,1,640,130
30361,1,635,136
30362,1,633,141
30363,1,630,146
30364,1,628,150
30365,1,625,155
30366,1,623,161
30367,1,621,168
30368,1,618,175
30369,1,616,180
30370,1,615,186
30371,1,610,190
30372,1,610,195
30373,1,606,203
30374,1,605,210
30375,1,600,216
30376,1,600,223
30377,1,598,230
30378,1,596,243
30379,0,0,0
30380,0,0,0
30381,0,0,0
30382,0,0,0
30383,1,614,233
30384,1,618,231
30385,0,0,0
30386,1,627,235
30387,1,630,237
30388,1,630,237
30389,0,0,0
30390,1,636,246
30391,1,636,251
30392,1,638,255
30393,1,1028,166
30394,1,640,260
30395,1,1030,165
30396,1,1028,165
30397,1,645,271
30398,1,646,275
30399,1,648,280
30400,1,648,285
30401,1,651,288
30402,0,0,0
30403,0,0,0
30404,0,0,0
30405,1,653,306
30406,1,656,311
30407,0,0,0
30408,1,661,328
30409,1,661,335
30410,0,0,0
30411,0,0,0
30412,1,668,351
30413,1,670,356
30414,1,670,365
30415,0,0,0
30416,1,671,378
30417,1,675,386
30418,1,675,395
30419,1,676,401
30420,0,0,0
30421,1,680,420
30422,1,680,418
30423,1,680,411
30424,1,681,403
30425,0,0,0
30426,1,685,393
30427,1,685,388
30428,1,685,381
30429,1,686,376
30430,0,0,0
30431,1,686,366
30432,1,686,361
30433,1,688,356
30434,1,688,355
30435,1,690,351
30436,1,690,348
30437,1,690,343
30438,1,690,340
30439,1,693,336
30440,1,693,333
30441,1,693,330
30442,1,695,326
30443,0,0,0
30444,0,0,0
30445,0,0,0
30446,0,0,0
30447,1,696,321
30448,1,696,321
30449,1,696,318
30450,1,430,355
30451,1,428,351
30452,1,426,348
30453,1,448,347
30454,1,469,345
30455,1,491,344
30456,1,513,342
30457,1,534,341
30458,1,556,340
30459,1,578,338
30460,1,600,337
30461,1,621,336
30462,0,0,0
30463,0,0,0
30464,0,0,0
30465,1,708,330
30466,1,708,333
30467,1,710,336
30468,1,711,338
30469,1,711,340
30470,1,711,341
30471,1,715,348
30472,1,713,350
30473,1,715,353
30474,1,715,358
30475,1,715,361
30476,1,716,366
30477,1,716,368
30478,1,716,376
30479,1,716,380
30480,1,716,385
30481,1,717,387
30482,1,720,395
30483,1,720,401
30484,1,720,403
30485,1,720,403
30486,1,721,393
30487,1,721,390
30488,1,721,390
30489,1,721,385
30490,1,723,378
30491,1,723,375
30492,1,723,373
30493,1,725,370
30494,1,725,368
30495,1,726,368
30496,1,726,365
30497,1,728,363
30498,1,728,356
30499,1,728,353
30500,1,728,351
30501,1,728,350
30502,1,730,348
30503,1,730,348
30504,1,731,346
30505,1,731,346
30506,0,0,0
30507,1,731,348
30508,1,731,350
30509,1,730,347
30510,1,730,347
30511,1,730,347
30512,1,729,346
30513,1,729,346
30514,1,729,346
30515,1,729,346
30516,1,728,346
30517,1,728,345
30518,1,728,345
30519,0,0,0
30520,0,0,0
30521,0,0,0
30522,0,0,0
30523,0,0,0
30524,0,0,0
30525,0,0,0
30526,0,0,0
30527,0,0,0
30528,0,0,0
30529,0,0,0
30530,0,0,0
30531,0,0,0
30532,0,0,0
30533,0,0,0
30534,0,0,0
30535,0,0,0
30536,0,0,0
30537,0,0,0
30538,0,0,0
30539,0,0,0
30540,1,723,341
30541,1,721,340
30542,1,720,336
30543,1,720,326
30544,1,720,321
30545,1,721,313
30546,1,720,308
30547,1,721,300
30548,1,721,296
30549,1,721,286
30550,1,721,278
30551,1,721,273
30552,1,720,263
30553,1,721,260
30554,1,721,256
30555,1,720,253
30556,1,720,246
30557,1,720,243
30558,1,721,231
30559,1,721,230
30560,1,721,225
30561,1,721,221
30562,1,721,216
30563,1,721,208
30564,1,721,206
30565,1,720,203
30566,1,720,201
30567,1,720,200
30568,1,720,195
30569,1,720,195
30570,1,721,191
30571,1,720,190
30572,1,722,190
30573,1,725,180
30574,1,723,180
30575,1,723,176
30576,1,723,175
30577,1,725,173
30578,1,723,171
30579,1,725,173
30580,1,725,171
30581,1,725,170
30582,1,723,171
30583,1,723,170
30584,1,723,170
30585,1,725,170
30586,1,727,170
30587,1,727,170
30588,0,0,0
30589,0,0,0
30590,1,855,307
30591,0,0,0
30592,0,0,0
30593,0,0,0
30594,1,857,301
30595,1,857,300
30596,1,858,299
30597,1,858,297
30598,1,859,296
30599,1,859,295
30600,0,0,0
30601,0,0,0
30602,0,0,0
30603,0,0,0
30604,0,0,0
30605,0,0,0
30606,0,0,0
30607,0,0,0
30608,0,0,0
30609,0,0,0
30610,0,0,0
30611,0,0,0
30612,0,0,0
30613,0,0,0
30614,0,0,0
30615,0,0,0
30616,0,0,0
30617,0,0,0
30618,0,0,0
30619,0,0,0
30620,0,0,0
30621,0,0,0
30622,0,0,0
30623,0,0,0
30624,0,0,0
30625,0,0,0
30626,0,0,0
30627,0,0,0
30628,0,0,0
30629,0,0,0
30630,0,0,0
30631,0,0,0
30632,0,0,0
30633,0,0,0
30634,0,0,0
30635,0,0,0
30636,0,0,0
30637,0,0,0
30638,0,0,0
30639,0,0,0
30640,0,0,0
30641,0,0,0
30642,0,0,0
30643,0,0,0
30644,0,0,0
30645,0,0,0
30646,0,0,0
30647,0,0,0
30648,0,0,0
30649,0,0,0
30650,0,0,0
30651,0,0,0
30652,0,0,0
30653,0,0,0
30654,0,0,0
30655,0,0,0
30656,0,0,0
30657,0,0,0
30658,0,0,0
30659,0,0,0
30660,0,0,0
30661,0,0,0
30662,0,0,0
30663,0,0,0
30664,0,0,0
30665,0,0,0
30666,0,0,0
30667,0,0,0
30668,0,0,0
30669,0,0,0
30670,0,0,0
30671,0,0,0
30672,0,0,0
30673,0,0,0
30674,0,0,0
30675,0,0,0
30676,0,0,0
30677,0,0,0
30678,0,0,0
30679,0,0,0
30680,0,0,0
30681,0,0,0
30682,0,0,0
30683,0,0,0
30684,0,0,0
30685,0,0,0
30686,0,0,0
30687,0,0,0
30688,0,0,0
30689,0,0,0
30690,0,0,0
30691,0,0,0
30692,0,0,0
30693,0,0,0
30694,0,0,0
30695,0,0,0
30696,0,0,0
30697,0,0,0
30698,0,0,0
30699,0,0,0
30700,0,0,0
30701,0,0,0
30702,0,0,0
30703,0,0,0
30704,0,0,0
30705,0,0,0
30706,0,0,0
30707,0,0,0
30708,0,0,0
30709,0,0,0
30710,0,0,0
30711,0,0,0
30712,0,0,0
30713,0,0,0
30714,0,0,0
30715,0,0,0
30716,0,0,0
30717,0,0,0
30718,0,0,0
30719,0,0,0
30720,0,0,0
30721,0,0,0
30722,0,0,0
30723,0,0,0
30724,0,0,0
30725,0,0,0
30726,0,0,0
30727,0,0,0
30728,0,0,0
30729,0,0,0
30730,0,0,0
30731,0,0,0
30732,0,0,0
30733,0,0,0
30734,0,0,0
30735,0,0,0
30736,0,0,0
30737,0,0,0
30738,0,0,0
30739,0,0,0
30740,0,0,0
30741,0,0,0
30742,0,0,0
30743,0,0,0
30744,0,0,0
30745,0,0,0
30746,0,0,0
30747,0,0,0
30748,0,0,0
30749,0,0,0
30750,0,0,0
30751,0,0,0
30752,0,0,0
30753,0,0,0
30754,0,0,0
30755,0,0,0
30756,0,0,0
30757,0,0,0
30758,0,0,0
30759,0,0,0
30760,0,0,0
30761,0,0,0
30762,0,0,0
30763,0,0,0
30764,0,0,0
30765,0,0,0
30766,0,0,0
30767,0,0,0
30768,0,0,0
30769,0,0,0
30770,0,0,0
30771,0,0,0
30772,0,0,0
30773,0,0,0
30774,0,0,0
30775,0,0,0
30776,0,0,0
30777,0,0,0
30778,0,0,0
30779,0,0,0
30780,0,0,0
30781,0,0,0
30782,0,0,0
30783,0,0,0
30784,0,0,0
30785,0,0,0
30786,0,0,0
30787,0,0,0
30788,0,0,0
30789,0,0,0
30790,0,0,0
30791,0,0,0
30792,0,0,0
30793,0,0,0
30794,0,0,0
30795,0,0,0
30796,0,0,0
30797,0,0,0
30798,0,0,0
30799,0,0,0
30800,0,0,0
30801,0,0,0
30802,0,0,0
30803,0,0,0
30804,0,0,0
30805,1,950,10
30806,0,0,0
30807,1,915,18
30808,1,901,30
30809,1,891,40
30810,1,871,45
30811,1,865,48
30812,1,848,60
30813,1,840,66
30814,1,831,73
30815,1,818,83
30816,1,808,90
30817,1,801,95
30818,1,793,101
30819,1,783,111
30820,1,776,116
30821,1,768,128
30822,1,763,135
30823,1,753,145
30824,1,750,151
30825,1,743,161
30826,1,741,166
30827,1,733,176
30828,1,728,183
30829,1,725,188
30830,1,721,193
30831,1,715,205
30832,1,711,208
30833,1,706,218
30834,1,705,226
30835,1,700,233
30836,1,698,241
30837,1,696,246
30838,1,695,256
30839,1,688,261
30840,1,686,268
30841,1,685,276
30842,1,680,290
30843,1,678,293
30844,1,675,296
30845,1,671,303
30846,1,670,303
30847,1,667,295
30848,1,660,281
30849,1,658,273
30850,1,656,261
30851,1,650,253
30852,1,646,245
30853,1,641,236
30854,1,640,230
30855,1,636,220
30856,1,633,213
30857,1,630,208
30858,1,626,201
30859,1,621,191
30860,1,620,188
30861,1,616,181
30862,1,615,173
30863,1,610,170
30864,1,608,165
30865,1,605,155
30866,1,601,151
30867,1,598,145
30868,1,593,141
30869,1,590,138
30870,1,588,136
30871,1,583,128
30872,1,581,126
30873,1,580,121
30874,1,575,115
30875,1,573,111
30876,1,571,110
30877,1,568,108
30878,1,565,103
30879,1,563,100
30880,1,563,98
30881,1,556,95
30882,1,555,93
30883,1,551,91
30884,1,550,91
30885,0,0,0
30886,1,545,85
30887,1,545,85
30888,1,540,82
30889,0,0,0
30890,0,0,0
30891,0,0,0
30892,0,0,0
30893,0,0,0
30894,0,0,0
30895,1,525,90
30896,1,523,90
30897,1,518,86
30898,1,518,86
30899,1,518,86
30900,1,513,80
30901,1,511,80
30902,1,510,81
30903,1,510,81
30904,1,508,81
30905,1,505,85
30906,1,500,92
30907,1,500,86
30908,1,498,88
30909,1,498,95
30910,1,493,93
30911,1,491,96
30912,1,491,95
30913,1,491,91
30914,1,487,97
30915,1,482,92
30916,1,480,92
30917,1,480,90
30918,1,477,90
30919,1,475,90
30920,1,472,90
30921,1,470,90
30922,1,471,90
30923,1,467,90
30924,1,465,90
30925,1,465,87
30926,1,463,90
30927,1,460,87
30928,1,457,90
30929,1,455,90
30930,1,455,93
30931,1,453,91
30932,1,450,93
30933,1,448,95
30934,1,446,96
30935,1,443,96
30936,1,441,96
30937,1,440,100
30938,1,436,101
30939,1,436,101
30940,0,0,0
30941,0,0,0
30942,0,0,0
30943,1,428,113
30944,0,0,0
30945,1,423,120
30946,1,421,120
30947,1,420,125
30948,1,418,126
30949,1,416,128
30950,1,415,135
30951,1,413,136
30952,1,408,140
30953,1,406,145
30954,1,406,148
30955,1,405,151
30956,1,403,155
30957,1,401,161
30958,1,396,165
30959,1,396,170
30960,1,395,173
30961,1,393,176
30962,1,390,181
30963,1,386,190
30964,1,385,195
30965,1,381,200
30966,1,381,206
30967,1,378,215
30968,1,376,218
30969,1,375,225
30970,1,375,230
30971,1,373,235
30972,1,370,241
30973,1,368,246
30974,1,366,255
30975,1,363,260
30976,1,361,268
30977,1,360,273
30978,1,358,280
30979,1,355,285
30980,1,351,293
30981,1,351,298
30982,1,350,306
30983,1,348,313
30984,1,343,323
30985,1,343,331
30986,1,341,340
30987,1,340,348
30988,1,336,356
30989,1,335,365
30990,0,0,0
30991,1,330,386
30992,1,328,381
30993,1,328,376
30994,1,326,368
30995,1,326,363
30996,1,325,358
30997,1,325,351
30998,1,323,348
30999,1,321,341
31000,1,321,335
31001,1,320,331
31002,1,320,328
31003,1,316,325
31004,1,316,323
31005,1,316,310
31006,1,315,306
31007,1,313,305
31008,1,311,300
31009,1,308,296
31010,1,306,293
31011,1,308,288
31012,1,306,285
31013,1,305,281
31014,1,305,278
31015,1,303,275
31016,1,301,271
31017,1,300,270
31018,1,298,268
31019,1,296,268
31020,1,296,263
31021,1,295,261
31022,1,295,261
31023,1,293,258
31024,1,293,255
31025,1,293,251
31026,1,290,251
31027,1,290,248
31028,1,288,248
31029,1,288,246
31030,1,286,246
31031,1,283,245
31032,1,281,245
31033,1,280,245
31034,1,276,245
31035,1,280,245
31036,1,277,247
31037,1,281,241
31038,1,277,247
31039,1,275,250
31040,1,275,250
31041,1,275,248
31042,1,275,246
31043,1,275,251
31044,1,319,274
31045,1,362,298
31046,1,406,322
31047,1,450,345
31048,1,1242,475
31049,1,547,342
31050,1,553,339
31051,1,559,336
31052,1,566,333
31053,1,572,330
31054,1,578,327
31055,1,584,324
31056,1,590,321
31057,1,596,318
31058,1,603,315
31059,0,0,0
31060,0,0,0
31061,0,0,0
31062,0,0,0
31063,0,0,0
31064,0,0,0
31065,0,0,0
31066,0,0,0
31067,0,0,0
31068,0,0,0
31069,0,0,0
31070,0,0,0
31071,0,0,0
31072,0,0,0
31073,0,0,0
31074,0,0,0
31075,0,0,0
31076,0,0,0
31077,0,0,0
31078,0,0,0
31079,0,0,0
31080,0,0,0
31081,0,0,0
31082,0,0,0
31083,0,0,0
31084,0,0,0
31085,0,0,0
31086,0,0,0
31087,0,0,0
31088,0,0,0
31089,0,0,0
31090,0,0,0
31091,0,0,0
31092,0,0,0
31093,0,0,0
31094,0,0,0
31095,0,0,0
31096,0,0,0
31097,0,0,0
31098,0,0,0
31099,0,0,0
31100,0,0,0
31101,0,0,0
31102,0,0,0
31103,0,0,0
31104,0,0,0
31105,0,0,0
31106,0,0,0
31107,0,0,0
31108,0,0,0
31109,0,0,0
31110,0,0,0
31111,0,0,0
31112,0,0,0
31113,0,0,0
31114,0,0,0
31115,0,0,0
31116,0,0,0
31117,0,0,0
31118,0,0,0
31119,0,0,0
31120,0,0,0
31121,0,0,0
31122,0,0,0
31123,0,0,0
31124,0,0,0
31125,0,0,0
31126,0,0,0
31127,0,0,0
31128,0,0,0
31129,0,0,0
31130,0,0,0
31131,0,0,0
31132,0,0,0
31133,0,0,0
31134,0,0,0
31135,0,0,0
31136,0,0,0
31137,0,0,0
31138,0,0,0
31139,0,0,0
31140,0,0,0
31141,0,0,0
31142,0,0,0
31143,0,0,0
31144,0,0,0
31145,0,0,0
31146,0,0,0
31147,0,0,0
31148,0,0,0
31149,0,0,0
31150,0,0,0
31151,0,0,0
31152,0,0,0
31153,0,0,0
31154,0,0,0
31155,0,0,0
31156,0,0,0
31157,0,0,0
31158,0,0,0
31159,0,0,0
31160,1,1232,7
31161,1,1197,10
31162,1,1160,12
31163,1,1105,16
31164,1,1078,20
31165,1,1051,28
31166,1,1020,38
31167,1,995,45
31168,1,978,50
31169,1,955,63
31170,1,943,68
31171,1,923,83
31172,1,901,88
31173,1,895,95
31174,1,875,102
31175,1,870,113
31176,1,858,120
31177,1,846,123
31178,1,835,135
31179,1,823,145
31180,1,818,150
31181,1,806,160
31182,1,801,166
31183,1,790,173
31184,1,783,181
31185,1,775,191
31186,1,770,196
31187,1,765,206
31188,1,761,215
31189,1,755,220
31190,1,750,228
31191,1,743,236
31192,1,740,245
31193,1,735,251
31194,1,731,260
31195,1,728,268
31196,1,723,273
31197,1,721,281
31198,1,716,288
31199,1,715,295
31200,1,710,305
31201,1,707,307
31202,1,707,312
31203,1,697,310
31204,1,695,310
31205,1,698,301
31206,1,700,295
31207,1,700,281
31208,1,698,273
31209,1,700,263
31210,1,698,255
31211,1,696,246
31212,1,695,236
31213,1,695,230
31214,1,695,226
31215,0,0,0
31216,1,695,206
31217,1,695,200
31218,1,693,188
31219,1,693,180
31220,1,693,175
31221,1,693,166
31222,0,0,0
31223,1,693,151
31224,1,690,146
31225,1,690,140
31226,1,690,135
31227,1,690,126
31228,1,688,121
31229,1,688,116
31230,1,686,110
31231,1,686,101
31232,1,686,98
31233,1,686,91
31234,1,686,86
31235,1,686,83
31236,1,685,81
31237,1,685,73
31238,1,685,70
31239,1,685,65
31240,1,685,61
31241,1,683,58
31242,1,683,55
31243,1,681,50
31244,1,683,46
31245,1,685,46
31246,1,683,45
31247,1,683,41
31248,1,683,38
31249,1,683,35
31250,1,683,31
31251,1,683,30
31252,1,683,30
31253,1,681,13
31254,1,681,11
31255,1,681,10
31256,1,681,10
31257,1,680,10
31258,1,678,10
31259,0,0,0
31260,0,0,0
31261,0,0,0
31262,0,0,0
31263,0,0,0
31264,0,0,0
31265,0,0,0
31266,0,0,0
31267,0,0,0
31268,0,0,0
31269,0,0,0
31270,0,0,0
31271,1,680,5
31272,1,680,6
31273,1,675,10
31274,0,0,0
31275,1,671,28
31276,1,671,28
31277,1,670,30
31278,1,670,31
31279,1,671,31
31280,1,670,35
31281,1,670,38
31282,1,670,41
31283,1,670,45
31284,1,670,46
31285,0,0,0
31286,1,670,55
31287,1,668,56
31288,1,668,61
31289,1,668,66
31290,1,668,75
31291,1,666,80
31292,1,666,81
31293,1,666,81
31294,1,666,85
31295,1,666,90
31296,1,668,96
31297,1,666,100
31298,1,666,110
31299,1,666,115
31300,1,666,120
31301,1,663,126
31302,0,0,0
31303,1,663,140
31304,1,663,146
31305,1,663,155
31306,1,663,163
31307,1,661,170
31308,1,661,176
31309,1,660,181
31310,1,661,188
31311,1,661,196
31312,1,660,206
31313,1,660,215
31314,1,660,221
31315,1,660,231
31316,1,660,236
31317,1,660,248
31318,1,660,258
31319,1,660,263
31320,1,660,286
31321,1,658,285
31322,1,658,283
31323,1,656,276
31324,1,658,268
31325,1,660,261
31326,1,658,255
31327,1,658,246
31328,1,660,241
31329,1,661,233
31330,1,661,223
31331,1,661,216
31332,1,661,208
31333,1,661,203
31334,1,663,198
31335,1,665,195
31336,1,666,188
31337,1,668,181
31338,1,668,173
31339,1,670,165
31340,1,670,161
31341,1,671,155
31342,1,671,148
31343,1,671,143
31344,1,675,138
31345,1,675,135
31346,1,676,130
31347,1,676,126
31348,1,676,123
31349,1,676,121
31350,1,675,123
31351,1,676,116
31352,1,678,111
31353,1,678,108
31354,1,680,103
31355,1,680,101
31356,1,681,100
31357,1,683,98
31358,1,683,96
31359,1,685,95
31360,1,685,93
31361,1,685,93
31362,1,686,95
31363,1,686,93
31364,1,686,93
31365,1,687,95
31366,1,690,95
31367,1,690,95
31368,0,0,0
31369,0,0,0
31370,0,0,0
31371,0,0,0
31372,0,0,0
31373,1,700,85
31374,0,0,0
31375,0,0,0
31376,1,698,93
31377,1,701,93
31378,1,701,90
31379,1,698,91
31380,1,703,101
31381,1,705,103
31382,1,705,108
31383,1,705,110
31384,1,706,111
31385,1,708,113
31386,1,708,116
31387,1,708,120
31388,1,708,125
31389,1,710,126
31390,1,711,135
31391,1,711,138
31392,1,713,143
31393,1,715,150
31394,1,715,155
31395,1,716,160
31396,1,716,165
31397,1,716,170
31398,1,718,175
31399,1,717,180
31400,1,720,185
31401,1,720,190
31402,1,720,195
31403,1,721,203
31404,1,721,206
31405,1,723,215
31406,1,723,220
31407,1,723,225
31408,1,723,231
31409,1,723,233
31410,1,725,231
31411,0,0,0
31412,0,0,0
31413,1,722,227
31414,1,725,225
31415,1,725,227
31416,1,725,227
31417,1,726,231
31418,1,726,231
31419,0,0,0
31420,0,0,0
31421,1,726,220
31422,1,726,216
31423,1,726,208
31424,1,726,206
31425,1,730,206
31426,1,728,205
31427,1,726,203
31428,1,725,200
31429,1,723,196
31430,1,721,195
31431,0,0,0
31432,0,0,0
31433,0,0,0
31434,0,0,0
31435,0,0,0
31436,1,716,198
31437,1,715,197
31438,1,715,197
31439,1,715,197
31440,1,716,201
31441,1,715,203
31442,0,0,0
31443,1,715,205
31444,0,0,0
31445,0,0,0
31446,0,0,0
31447,1,711,220
31448,1,711,225
31449,1,711,230
31450,1,711,235
31451,1,711,240
31452,1,711,243
31453,1,711,250
31454,1,711,256
31455,1,705,268
31456,1,705,273
31457,1,705,283
31458,1,705,290
31459,1,703,298
31460,1,703,306
31461,1,703,321
31462,1,701,333
31463,1,701,341
31464,1,701,355
31465,1,700,365
31466,1,696,378
31467,1,698,395
31468,1,696,408
31469,1,698,426
31470,1,696,442
31471,1,695,457
31472,1,697,470
31473,1,692,469
31474,1,687,468
31475,1,682,467
31476,1,672,450
31477,1,667,442
31478,1,665,435
31479,1,660,430
31480,1,653,418
31481,1,645,412
31482,1,640,407
31483,1,637,402
31484,1,632,397
31485,1,630,393
31486,1,625,391
31487,1,620,388
31488,1,615,381
31489,1,610,378
31490,1,606,376
31491,1,603,375
31492,1,598,375
31493,1,593,375
31494,1,589,374
31495,1,586,372
31496,1,582,371
31497,1,578,370
31498,1,575,370
31499,1,573,370
31500,1,568,372
31501,1,563,374
31502,1,557,376
31503,1,552,378
31504,1,547,380
31505,0,0,0
31506,0,0,0
31507,0,0,0
31508,0,0,0
31509,0,0,0
31510,0,0,0
31511,0,0,0
31512,0,0,0
31513,0,0,0
31514,0,0,0
31515,0,0,0
31516,0,0,0
31517,0,0,0
31518,0,0,0
31519,0,0,0
31520,0,0,0
31521,0,0,0
31522,0,0,0
31523,0,0,0
31524,0,0,0
31525,0,0,0
31526,0,0,0
31527,0,0,0
31528,0,0,0
31529,0,0,0
31530,1,483,416
31531,1,477,415
31532,1,476,411
31533,1,475,406
31534,1,475,403
31535,1,472,407
31536,1,471,395
31537,1,471,393
31538,1,471,388
31539,1,470,388
31540,1,468,383
31541,1,466,381
31542,1,465,381
31543,0,0,0
31544,1,463,381
31545,1,455,395
31546,1,455,395
31547,1,453,395
31548,1,451,395
31549,1,449,395
31550,1,447,395
31551,0,0,0
31552,0,0,0
31553,1,445,400
31554,1,447,400
31555,1,448,403
31556,1,448,411
31557,1,446,416
31558,1,446,423
31559,1,446,428
31560,1,445,435
31561,1,446,433
31562,1,446,431
31563,1,446,428
31564,1,446,421
31565,1,446,418
31566,1,446,413
31567,1,445,406
31568,1,445,403
31569,1,445,396
31570,1,445,393
31571,1,445,390
31572,1,443,386
31573,1,443,383
31574,1,443,381
31575,1,443,378
31576,1,443,376
31577,1,445,375
31578,1,446,370
31579,1,445,370
31580,1,445,368
31581,1,445,365
31582,1,443,365
31583,1,445,365
31584,1,446,365
31585,1,446,363
31586,1,446,366
31587,1,446,366
31588,1,445,367
31589,1,445,370
31590,1,452,369
31591,1,458,368
31592,1,464,367
31593,1,471,366
31594,1,478,365
31595,1,484,364
31596,1,490,363
31597,1,497,362
31598,1,504,361
31599,1,510,360
31600,1,512,357
31601,1,515,357
31602,1,515,357
31603,1,520,357
31604,1,522,357
31605,1,526,363
31606,1,530,363
31607,1,535,363
31608,1,538,365
31609,1,540,366
31610,1,545,370
31611,1,550,373
31612,1,551,375
31613,1,556,375
31614,1,556,378
31615,1,561,381
31616,1,563,385
31617,1,566,388
31618,1,568,393
31619,1,571,396
31620,0,0,0
31621,1,580,411
31622,1,581,408
31623,1,580,400
31624,1,582,397
31625,1,585,395
31626,1,585,387
31627,1,587,385
31628,1,590,385
31629,1,593,380
31630,0,0,0
31631,0,0,0
31632,1,438,328
31633,1,797,305
31634,1,795,302
31635,1,795,303
31636,1,795,303
31637,1,795,304
31638,1,794,304
31639,1,794,305
31640,1,794,306
31641,1,794,306
31642,1,794,307
31643,1,794,307
31644,0,0,0
31645,0,0,0
31646,0,0,0
31647,0,0,0
31648,0,0,0
31649,0,0,0
31650,0,0,0
31651,0,0,0
31652,0,0,0
31653,0,0,0
31654,0,0,0
31655,0,0,0
31656,0,0,0
31657,0,0,0
31658,0,0,0
31659,0,0,0
31660,0,0,0
31661,0,0,0
31662,0,0,0
31663,0,0,0
31664,0,0,0
31665,0,0,0
31666,0,0,0
31667,0,0,0
31668,0,0,0
31669,0,0,0
31670,0,0,0
31671,0,0,0
31672,0,0,0
31673,0,0,0
31674,0,0,0
31675,0,0,0
31676,0,0,0
31677,0,0,0
31678,0,0,0
31679,0,0,0
31680,0,0,0
31681,0,0,0
31682,0,0,0
31683,0,0,0
31684,0,0,0
31685,0,0,0
31686,0,0,0
31687,0,0,0
31688,0,0,0
31689,0,0,0
31690,0,0,0
31691,0,0,0
31692,0,0,0
31693,0,0,0
31694,0,0,0
31695,0,0,0
31696,0,0,0
31697,0,0,0
31698,0,0,0
31699,1,785,340
31700,1,785,337
31701,0,0,0
31702,0,0,0
31703,1,782,326
31704,1,780,323
31705,1,779,319
31706,1,778,316
31707,1,777,312
31708,1,777,310
31709,1,777,307
31710,1,786,306
31711,1,786,301
31712,1,786,300
31713,1,788,295
31714,1,788,293
31715,1,786,288
31716,1,786,286
31717,1,788,283
31718,1,788,281
31719,1,790,281
31720,1,790,278
31721,1,788,276
31722,1,790,275
31723,1,790,275
31724,1,790,275
31725,1,790,267
31726,1,790,267
31727,0,0,0
